"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0.0006700220001221169,"2025-08-02 00:08:19.168616"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","6",0.0006776629998057615,"2025-08-02 00:08:19.204983"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0.0005863269998371834,"2025-08-02 00:08:19.669772"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","7",0.0007657480000489159,"2025-08-02 00:08:19.677059"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0.0010733919998529018,"2025-08-02 00:08:19.673867"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","8",0.0007164650005506701,"2025-08-02 00:08:19.670561"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0.000975967000158562,"2025-08-02 00:08:19.667408"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","10",0.002269827000418445,"2025-08-02 00:08:19.672978"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0.0007930680003482848,"2025-08-02 00:08:19.683868"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","9",0.0006485820003945264,"2025-08-02 00:08:19.719435"
