"3ad55cc04e22f9233c1319375b6cbeac362c21c8","9",0.0007002109996392392,"2025-08-01 18:51:18.288506"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0.0006948219997866545,"2025-08-01 18:51:18.286721"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","6",0.000731443000404397,"2025-08-01 18:51:18.289450"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0.0006404380001185928,"2025-08-01 18:51:18.288439"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0.0009311330004493356,"2025-08-01 18:51:18.291267"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0.0007446839999829535,"2025-08-01 18:51:18.289184"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","8",0.0005478370003402233,"2025-08-01 18:51:18.291998"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","7",0.0007204779994935961,"2025-08-01 18:51:18.291878"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0.001012362999972538,"2025-08-01 18:51:18.292875"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","10",0.0021692450000045937,"2025-08-01 18:51:18.291379"
