"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0.001020730000163894,"2025-08-01 13:48:50.321085"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","6",0.0006432569998651161,"2025-08-01 13:48:50.324077"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0.000993045000541315,"2025-08-01 13:48:50.322887"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0.0011512669998410274,"2025-08-01 13:48:50.365156"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0.0007401550001304713,"2025-08-01 13:48:50.365104"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","7",0.0007387929999822518,"2025-08-01 13:48:50.364869"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0.0005607619996226276,"2025-08-01 13:48:50.364970"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","9",0.002336981000553351,"2025-08-01 13:48:50.365045"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","10",0.002966289999676519,"2025-08-01 13:48:50.365583"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","8",0.0008921409998947638,"2025-08-01 13:48:50.365834"
