"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0,"None","725916",1,1,0,"0","2025-08-07 12:26:16.983308"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0,"None","751971",1,1,0,"0","2025-08-07 12:26:17.185742"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0,"None","620129",1,1,0,"0","2025-08-07 12:26:17.234261"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0,"None","795470",1,1,0,"0","2025-08-07 12:26:17.234274"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0,"None","736518",1,1,0,"0","2025-08-07 12:26:17.467634"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",1,"3","620129",1,1,0,"0","2025-08-07 13:15:25.935830"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",1,"3","725916",1,1,0,"0","2025-08-07 13:33:13.857645"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",1,"3","736518",1,1,0,"0","2025-08-07 13:35:42.804058"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",1,"3","751971",1,1,0,"0","2025-08-07 13:43:35.046253"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",1,"3","795470",1,1,0,"0","2025-08-07 13:46:03.985869"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",2,"3","620129",1,1,0,"0","2025-08-07 14:35:33.071904"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",2,"3","725916",1,1,0,"0","2025-08-07 14:52:58.004088"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",2,"3","736518",1,1,0,"0","2025-08-07 14:55:10.032665"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",2,"3","751971",1,1,0,"0","2025-08-07 15:04:08.165838"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",2,"3","795470",1,1,0,"0","2025-08-07 15:05:57.020627"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",3,"3","620129",1,1,0,"0","2025-08-07 15:55:28.567839"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",3,"3","725916",1,1,0,"0","2025-08-07 16:12:48.403331"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",3,"3","736518",1,1,0,"0","2025-08-07 16:15:36.766311"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",3,"3","751971",1,1,0,"0","2025-08-07 16:23:20.504160"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",3,"3","795470",1,1,0,"0","2025-08-07 16:27:27.693798"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",4,"3","620129",1,1,0,"0","2025-08-07 17:16:33.287833"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",4,"3","725916",1,1,0,"0","2025-08-07 17:34:20.676781"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",4,"3","736518",1,1,0,"0","2025-08-07 17:36:32.467383"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",4,"3","751971",1,1,0,"0","2025-08-07 17:43:43.856489"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",4,"3","795470",1,1,0,"0","2025-08-07 17:48:32.162088"
