"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0,"[[ 2.28326626e+01  2.22178955e+01  2.20052071e+01  2.20034351e+01\n   1.21797562e+00  6.14767075e-01  2.12688446e-01  1.77192688e-03]\n [ 2.70973320e+01  2.55977783e+01  2.49448681e+01  9.90000000e+01\n   3.02799416e+00  1.49955368e+00  6.52910233e-01 -7.40551319e+01]\n [ 2.56932507e+01  2.49907799e+01  2.46225986e+01  2.39717693e+01\n   7.33067493e+01  7.02470779e-01  3.68181229e-01  6.50829315e-01]]","None","None",0.0544445089999499,"2025-08-07 12:26:17.037757"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0,"[[ 24.42698479  23.69186783  23.33735847  22.90828323   0.52535629\n    0.73511696   0.35450935   0.42907524]\n [ 25.21767044  24.59362602  25.10935593  99.           0.96086693\n    0.62404442  -0.5157299  -73.89064407]\n [ 25.04746819  24.71554375  25.43739128  99.          73.95253181\n    0.33192444  -0.72184753 -73.56260872]]","None","None",0.060547989000042435,"2025-08-07 12:26:17.246293"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0,"[[ 2.44807205e+01  2.45868397e+01  2.36893177e+01  2.36618557e+01\n   2.93836594e-01 -1.06119156e-01  8.97521973e-01  2.74620056e-02]\n [ 2.48594151e+01  2.45748768e+01  2.46382980e+01  9.90000000e+01\n   3.21769714e-01  2.84538269e-01 -6.34212494e-02 -7.43617020e+01]\n [ 2.55573063e+01  2.52403927e+01  2.40596390e+01  2.32572575e+01\n   7.34426937e+01  3.16913605e-01  1.18075371e+00  8.02381516e-01]]","None","None",0.04948925100006818,"2025-08-07 12:26:17.283755"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0,"[[ 2.38766975e+01  2.39509392e+01  2.42762127e+01  9.90000000e+01\n   3.51772308e-01 -7.42416382e-02 -3.25273514e-01 -7.47237873e+01]\n [ 2.61072598e+01  2.46541328e+01  2.35584106e+01  2.29131260e+01\n   3.40364456e-01  1.45312691e+00  1.09572220e+00  6.45284653e-01]\n [ 2.72324295e+01  2.51532841e+01  2.45289459e+01  2.39782181e+01\n   7.17675705e+01  2.07914543e+00  6.24338150e-01  5.50727844e-01]]","None","None",0.07643936600004508,"2025-08-07 12:26:17.310744"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0,"[[ 24.65997505  23.22174454  22.43685341  23.37837791   0.54379082\n    1.43823051   0.78489113  -0.94152451]\n [ 24.44034576  24.24586678  25.12592697  99.           0.37078667\n    0.19447899  -0.8800602  -73.87407303]\n [ 26.2155571   25.59103203  99.          99.           0.47663116\n    0.62452507 -73.40896797   0.        ]]","None","None",0.056262900000092486,"2025-08-07 12:26:17.523900"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",1,"[[ 2.40621865e+01  2.34346251e+01  2.29943759e+01  2.29278221e+01\n   2.80717968e+00  6.27561344e-01  4.40249202e-01  6.65538603e-02]\n [ 2.54510277e+01  2.49892978e+01  2.42867584e+01  9.90000000e+01\n   3.55494470e+00  4.61729906e-01  7.02539483e-01 -7.47132416e+01]\n [ 2.56522553e+01  2.54804629e+01  9.90000000e+01  5.19513457e+01\n   3.03272136e+00  1.71792441e-01 -7.35195371e+01  4.70486543e+01]]","[510871. 107545.   1713.]","[[ 25.12382364  24.21961713  23.52979136  23.25904036  27.67979217\n    0.90420651   0.68982577   0.270751  ]\n [ 25.0898215   24.61310514  24.92200883  99.          13.16428693\n    0.47671636  -0.30890369 -74.07799117]\n [ 26.2155571   25.59103203  99.          99.           0.47663116\n    0.62452507 -73.40896797   0.        ]]",0.13776130099995498,"2025-08-07 13:15:26.073595"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",1,"[[ 2.42276598e+01  2.35890459e+01  2.30881148e+01  2.30013594e+01\n   2.45832086e+00  6.38613868e-01  5.00931119e-01  8.67553941e-02]\n [ 2.56921826e+01  2.50828500e+01  2.42926162e+01  9.90000000e+01\n   2.97995838e+00  6.09332573e-01  7.90233805e-01 -7.47073838e+01]\n [ 2.83923291e+01  2.71936997e+01  9.90000000e+01  5.30014013e+01\n   5.35838817e+00  1.19862936e+00 -7.18063003e+01  4.59985987e+01]]","[593245. 128725.   3946.]","[[ 25.12382364  24.21961713  23.52979136  23.25904036  27.67979217\n    0.90420651   0.68982577   0.270751  ]\n [ 25.0898215   24.61310514  24.92200883  99.          13.16428693\n    0.47671636  -0.30890369 -74.07799117]\n [ 26.2155571   25.59103203  99.          99.           0.47663116\n    0.62452507 -73.40896797   0.        ]]",0.15562362399941776,"2025-08-07 13:33:14.013272"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",1,"[[ 2.41511342e+01  2.35311753e+01  2.30989209e+01  2.30342787e+01\n   2.55115452e+00  6.19958912e-01  4.32254364e-01  6.46422402e-02]\n [ 2.54968403e+01  2.50454850e+01  2.43361195e+01  9.90000000e+01\n   3.19711232e+00  4.51355343e-01  7.09365435e-01 -7.46638805e+01]\n [ 3.39962114e+01  2.45890896e+01  9.90000000e+01  5.76776662e+01\n   1.98417134e+00  9.40712174e+00 -7.44109104e+01  4.13223338e+01]]","[597852. 135770.   2896.]","[[ 25.12382364  24.21961713  23.52979136  23.25904036  27.67979217\n    0.90420651   0.68982577   0.270751  ]\n [ 25.0898215   24.61310514  24.92200883  99.          13.16428693\n    0.47671636  -0.30890369 -74.07799117]\n [ 26.2155571   25.59103203  99.          99.           0.47663116\n    0.62452507 -73.40896797   0.        ]]",0.14595818199995847,"2025-08-07 13:35:42.950020"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",1,"[[ 2.40589732e+01  2.34609302e+01  2.30403318e+01  2.29870927e+01\n   2.32540300e+00  5.98042983e-01  4.20598445e-01  5.32391093e-02]\n [ 2.53852208e+01  2.49370081e+01  2.42952777e+01  9.90000000e+01\n   2.71902613e+00  4.48212692e-01  6.41730376e-01 -7.47047223e+01]\n [ 2.57038727e+01  2.49101611e+01  9.90000000e+01  5.34317662e+01\n   2.27851314e+00  7.93711556e-01 -7.40898389e+01  4.55682338e+01]]","[610513. 138966.   2492.]","[[ 25.12382364  24.21961713  23.52979136  23.25904036  27.67979217\n    0.90420651   0.68982577   0.270751  ]\n [ 25.0898215   24.61310514  24.92200883  99.          13.16428693\n    0.47671636  -0.30890369 -74.07799117]\n [ 26.2155571   25.59103203  99.          99.           0.47663116\n    0.62452507 -73.40896797   0.        ]]",0.1912339800001064,"2025-08-07 13:43:35.237491"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",1,"[[ 2.41039253e+01  2.35245133e+01  2.30762140e+01  2.30306370e+01\n   2.39341957e+00  5.79411962e-01  4.48299370e-01  4.55769898e-02]\n [ 2.54456320e+01  2.50083484e+01  2.43346365e+01  9.90000000e+01\n   2.80836017e+00  4.37283530e-01  6.73711968e-01 -7.46653635e+01]\n [ 2.56171418e+01  2.52939057e+01  9.90000000e+01  5.10576982e+01\n   1.91490069e+00  3.23236130e-01 -7.37060943e+01  4.79423018e+01]]","[651494. 141678.   2298.]","[[ 25.12382364  24.21961713  23.52979136  23.25904036  27.67979217\n    0.90420651   0.68982577   0.270751  ]\n [ 25.0898215   24.61310514  24.92200883  99.          13.16428693\n    0.47671636  -0.30890369 -74.07799117]\n [ 26.2155571   25.59103203  99.          99.           0.47663116\n    0.62452507 -73.40896797   0.        ]]",0.17033629799971095,"2025-08-07 13:46:04.156209"
