"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0.0005213800004639779,"2025-08-03 00:11:05.020960"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","6",0.0008254889999079751,"2025-08-03 00:11:05.021274"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0.0008461649995297194,"2025-08-03 00:11:05.020338"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","8",0.0008666439998705755,"2025-08-03 00:11:05.021892"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","9",0.0006741859997418942,"2025-08-03 00:11:05.021296"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0.0008530429995516897,"2025-08-03 00:11:05.020947"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0.0005590250002569519,"2025-08-03 00:11:05.020714"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","10",0.0027196099999855505,"2025-08-03 00:11:05.021148"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","7",0.0006634920000578859,"2025-08-03 00:11:05.023558"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0.0008079590006673243,"2025-08-03 00:11:05.021491"
