"3ad55cc04e22f9233c1319375b6cbeac362c21c8","7",0.00038655400021525566,"2025-08-05 00:29:04.003240"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0.0008100269997157739,"2025-08-05 00:29:04.003495"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0.0009972219995688647,"2025-08-05 00:29:04.005438"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0.0010398550002719276,"2025-08-05 00:29:04.002831"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0.000777545999881113,"2025-08-05 00:29:04.003702"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","9",0.000559861000510864,"2025-08-05 00:29:04.002971"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","8",0.0007458279997081263,"2025-08-05 00:29:04.006127"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","10",0.0029061599998385645,"2025-08-05 00:29:04.005560"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","6",0.0007075359999362263,"2025-08-05 00:29:04.004164"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0.0011470209992694436,"2025-08-05 00:29:04.004122"
