"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0,"None","605490",1,1,0,"0","2025-08-05 18:30:15.917691"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0,"None","763311",1,1,0,"0","2025-08-05 18:30:15.929443"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0,"None","644766",1,1,0,"0","2025-08-05 18:30:16.003200"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0,"None","714576",1,1,0,"0","2025-08-05 18:30:16.254265"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0,"None","901861",1,1,0,"0","2025-08-05 18:30:16.976024"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",1,"3","605490",1,1,0,"0","2025-08-05 19:18:16.043080"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",1,"3","644766",1,1,0,"0","2025-08-05 19:23:23.317153"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",1,"3","714576",1,1,0,"0","2025-08-05 19:34:32.652145"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",1,"3","763311",1,1,0,"0","2025-08-05 19:44:50.892586"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",1,"3","901861",1,1,0,"0","2025-08-05 20:19:07.638021"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",2,"3","605490",1,1,0,"0","2025-08-05 21:05:06.077356"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",2,"3","644766",1,1,0,"0","2025-08-05 21:12:40.363365"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",2,"3","714576",1,1,0,"0","2025-08-05 21:22:33.678468"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",2,"3","763311",1,1,0,"0","2025-08-05 21:33:34.587652"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",2,"3","901861",1,1,0,"0","2025-08-05 22:07:16.818391"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",3,"3","605490",1,1,0,"0","2025-08-05 22:54:44.496630"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",3,"3","644766",1,1,0,"0","2025-08-05 23:01:29.006745"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",3,"3","714576",1,1,0,"0","2025-08-05 23:10:44.746923"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",3,"3","763311",1,1,0,"0","2025-08-05 23:21:45.529665"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",3,"3","901861",1,1,0,"0","2025-08-05 23:54:57.599582"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",4,"3","605490",1,1,0,"0","2025-08-06 00:41:02.710674"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",4,"3","644766",1,1,0,"0","2025-08-06 00:49:09.488077"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",4,"3","714576",1,1,0,"0","2025-08-06 00:58:18.117833"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",4,"3","763311",1,1,0,"0","2025-08-06 01:09:31.459738"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",4,"3","901861",1,1,0,"0","2025-08-06 01:42:54.173116"
