"3ad55cc04e22f9233c1319375b6cbeac362c21c8","6",0.0006906409998919116,"2025-08-05 16:43:08.343337"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","8",0.0004355349992692936,"2025-08-05 16:43:08.343929"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","3",0.0008038879996092874,"2025-08-05 16:43:08.342392"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","7",0.0006388870006048819,"2025-08-05 16:43:08.345937"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","4",0.0007993190001798212,"2025-08-05 16:43:08.352757"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","9",0.000580021999667224,"2025-08-05 16:43:08.344422"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","2",0.0008342489991264301,"2025-08-05 16:43:08.342730"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","10",0.002722993999668688,"2025-08-05 16:43:08.349265"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","1",0.000857540999277262,"2025-08-05 16:43:08.343943"
"3ad55cc04e22f9233c1319375b6cbeac362c21c8","5",0.0008480540000164183,"2025-08-05 16:43:08.354423"
